Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
LEEDS ROAD,23896.196,24436.096,25087.423,25907.315,26747.395,27585.032,28844.12,30512.541,32288.138,34055.529,36429.146,39705.489,42788.106,45717.443,48193.496,50635.3,52059.002,52443.896,52816.726,53379.993,53841.291,54121.248,54261.769,54312.368,54370.914,54719.419,54816.877,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
LEGRAMS MILL LANE,46467.206,46298.722,46485.866,47056.251,47905.14,48904.148,50269.333,52152.709,54102.606,56126.235,58097.138,59997.493,62605.626,64870.143,67275.224,69668.351,72196.351,73451.459,74664.061,76065.929,77276.555,78326.561,79192.243,79803.945,80376.848,81201.697,81112.402,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
LEYLANDS ROAD,66038.521,65369.234,66195.748,65898.109,65908.914,66053.116,66356.915,66140.773,65551.38,65063.316,64787.874,64808.641,65066.616,65202.504,65293.98,65397.679,65515.136,65431.919,65248.366,65371.563,65458.95,65541.945,65606.443,65615.207,65586.992,65565.952,65638.03,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
LIVERSEDGE,43043.445,43335.39,46011.512,47015.842,48183.409,49493.316,51241.341,53549.808,55968.262,58446.594,60841.297,63150.898,66150.507,68720.138,71335.969,73896.041,76535.353,77812.478,79067.901,80549.747,81832.436,82939.134,83856.325,84507.316,85141.407,86013.366,85987.601,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
LOUTH,74254.248,75042.494,76286.115,77914.565,79721.15,81674.885,84258.264,87194.28,90055.407,93058.246,96355.038,100138.02,104345.396,108164.66,111497.251,114726.74,117679.252,119271.029,120837.995,122670.454,124300.917,125753.039,127034.427,128104.078,129193.707,130598.548,131169.225,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
LOW MOOR,31174.055,31626.53,32473.607,33707.235,35341.261,37341.959,39886.378,43057.427,46464.595,49900.508,53315.66,56573.729,60022.159,63122.181,66133.162,68863.454,71411.225,72941.206,74301.015,75621.164,76674.096,77524.107,78182.759,78620.904,79014.544,79546.953,79494.273,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
LOWFIELDS,20953.715,20721.421,20541.875,20388.01,20254.45,20135.974,20046.537,19969.517,19897.644,19844.43,19797.378,19765.516,19765.494,19758.602,19755.193,19755.675,19763.948,19732.101,19701.493,19681.944,19658.388,19632.008,19602.496,19564.678,19525.897,19495.46,19427.17,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
LOXLEY ROAD,10346.452,10428.434,10504.422,10805.26,11121.917,11497.568,12135.128,12779.531,13562.665,14412.784,15302.485,16246.081,17209.949,18121.923,18995.906,19850.817,20637.066,21165.571,21676.214,22132.875,22558.675,22948.617,23328.507,23625.666,23877.664,24151.519,24307.686,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
MANCHESTER ROAD,39291.599,38792.559,38476.996,38343.686,38436.854,38601.802,38906.344,39076.219,39126.358,39218.481,39366.586,39618.75,40065.185,40421.433,40848.136,41277.355,41725.687,41938.99,42107.421,42312.929,42483.899,42637.226,42767.807,42841.032,42894.269,42976.32,42965.353,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
MANSFIELD ROAD 1,47807.252,48475.155,49612.394,51126.911,52810.674,54669.982,57138.621,60751.858,64684.642,68606.98,72416.549,76108.112,80858.054,84986.559,89294.43,93567.726,98034.24,100218.924,102410.19,104944.978,107165.773,109092.844,110695.837,111871.786,113004.008,114582.474,114594.296,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
MANSFIELD ROAD 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
