Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
GATESHEAD EAST,28413.586,28253.31,28105.73,27970.299,27846.473,27733.705,27631.45,27539.165,27456.305,27382.329,27316.692,27258.853,27208.27,27164.403,27126.71,27094.652,27067.689,27045.283,27026.895,27011.986,27000.02,26990.46,26982.768,26976.41,26970.333,26964.273,26958.229,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
GOSFORTH 33/11KV,68467.667,68148.642,67859.53,67599.1,67366.117,67159.343,66977.538,66819.454,66683.843,66569.45,66475.02,66399.291,66340.998,66298.872,66271.641,66258.029,66256.754,66266.533,66286.079,66314.097,66349.294,66390.369,66436.019,66484.935,66534.535,66584.165,66633.822,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
GRANGETOWN,54720.653,54656.518,57036.33,57015.47,57015.122,57034.511,57072.847,57129.32,57203.104,57293.354,57399.209,57519.789,57654.197,57801.519,57960.822,58131.157,58311.556,58501.035,58698.59,58903.201,59113.831,59329.423,59548.905,59771.186,59994.058,60216.955,60439.879,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
GREATHAM,126047.034,125702.33,125410.296,125168.977,124976.392,124830.537,124729.38,124670.866,124652.912,124673.411,124730.231,124821.213,124944.174,125096.904,125277.168,125482.706,125711.233,125960.435,126227.977,126511.495,126808.601,127116.88,127433.893,127757.175,128081.786,128406.47,128731.226,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
GUISBOROUGH T1 T2,20265.794,20261.642,24883.94,24895.448,24914.405,24940.547,24973.601,25013.287,25059.316,25111.392,25169.21,25232.458,25300.815,25373.954,25451.536,25533.219,25618.649,25707.465,25799.299,25893.776,25990.509,26089.106,26189.167,26290.282,26391.62,26492.968,26594.324,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
HARLOW GREEN,20887.975,20771.121,21356.363,21257.751,21167.659,21085.689,21011.44,20944.513,20884.51,20831.032,20783.681,20742.058,20705.768,20674.411,20647.592,20624.913,20605.979,20590.394,20577.761,20567.685,20559.772,20553.626,20548.852,20545.058,20541.468,20537.889,20534.318,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
HARMIRE BRIDGE,50169.96,50260.022,50368.775,50495.733,50640.382,50802.18,50980.558,51174.921,51384.644,51609.077,51847.54,52099.328,52363.707,52639.916,52927.166,53224.643,53531.502,53846.872,54169.856,54499.526,54834.931,55175.089,55518.992,55865.603,56212.787,56559.994,56907.224,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
HARRATON,46555.193,46293.313,49892.275,49671.087,49468.905,49284.835,49117.985,48967.465,48832.385,48711.856,48604.988,48510.894,48428.687,48357.481,48296.391,48244.532,48201.021,48164.975,48135.51,48111.747,48092.805,48077.803,48065.862,48056.105,48046.809,48037.537,48028.289,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
HARROGATE 132/11KV,63014.573,63041.384,64211.36,64286.118,64383.74,64503.447,64644.434,64805.869,64986.889,65186.606,65404.103,65638.435,65888.629,66153.684,66432.572,66724.236,67027.591,67341.525,67664.897,67996.539,68335.255,68679.82,69028.981,69381.459,69734.635,70087.837,70441.067,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
