Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
SPENBOROUGH,1.402,1.568,1.758,1.953,2.16,2.36,2.558,2.94,3.324,3.688,4.068,4.237,4.28,4.312,4.35,4.382,4.417,4.456,4.328,4.374,4.418,4.468,4.519,4.562,4.609,4.657,4.652,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
SPRING MILL STREET,0.838,0.936,1.035,1.107,1.182,1.257,1.332,1.46,1.591,1.713,1.842,1.885,1.895,1.906,1.918,1.93,1.942,1.956,1.921,1.938,1.953,1.971,1.989,2.004,2.021,2.038,2.037,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
STAINFORTH,2.379,2.522,2.701,2.959,3.241,3.492,3.726,4.364,4.997,5.632,6.272,6.76,6.908,6.968,7.052,7.103,7.163,7.219,6.733,6.805,6.876,6.949,7.029,7.101,7.164,7.233,7.226,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
STAIRFOOT,2.581,2.78,3.024,3.391,3.79,4.146,4.478,5.361,6.244,7.132,8.031,8.719,8.934,9.022,9.143,9.218,9.306,9.384,8.697,8.8,8.903,9.006,9.12,9.222,9.313,9.41,9.402,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
STANLEY STREET,0.255,0.302,0.355,0.408,0.463,0.519,0.574,0.666,0.759,0.845,0.937,0.963,0.968,0.976,0.984,0.992,1.001,1.011,1.001,1.013,1.024,1.037,1.05,1.06,1.073,1.086,1.085,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
STANNINGTON ROAD,1.977,2.172,2.401,2.652,2.915,3.178,3.443,3.876,4.32,4.728,5.164,5.286,5.312,5.349,5.387,5.426,5.467,5.516,5.475,5.532,5.583,5.645,5.707,5.757,5.819,5.878,5.873,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
STATION ROAD,5.297,5.701,6.206,7.015,7.904,8.668,9.357,11.64,13.867,16.133,18.374,20.326,20.894,21.098,21.402,21.565,21.767,21.941,19.926,20.161,20.399,20.636,20.899,21.144,21.337,21.559,21.528,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
STEVENSON ROAD,0,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
STOKE STREET,0.009,0.018,0.026,0.027,0.028,0.028,0.029,0.031,0.033,0.034,0.036,0.036,0.036,0.036,0.036,0.037,0.037,0.037,0.034,0.035,0.035,0.035,0.035,0.035,0.036,0.036,0.036,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
STOURTON 132/11KV,0.04,0.045,0.051,0.057,0.063,0.068,0.074,0.085,0.096,0.107,0.118,0.124,0.126,0.127,0.128,0.129,0.13,0.132,0.126,0.128,0.129,0.131,0.132,0.133,0.135,0.136,0.136,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
STOURTON 33/11KV,0.634,0.707,0.791,0.877,0.968,1.056,1.141,1.31,1.481,1.646,1.818,1.906,1.932,1.948,1.967,1.982,1.999,2.017,1.941,1.963,1.983,2.006,2.029,2.049,2.07,2.092,2.09,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
STOW,21.055,21.323,21.838,22.509,23.275,23.883,24.382,26.429,28.476,30.653,32.815,35.053,35.815,36.055,36.411,36.596,36.82,36.985,34.483,34.721,34.972,35.191,35.453,35.705,35.882,36.088,36.079,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
SWAN BANK LANE,0.608,0.7,0.861,0.96,1.067,1.175,1.281,1.502,1.715,1.907,2.102,2.154,2.145,2.153,2.164,2.173,2.185,2.204,2.199,2.219,2.236,2.263,2.286,2.305,2.329,2.353,2.346,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
SWEET STREET,0.332,0.366,0.4,0.422,0.446,0.468,0.49,0.532,0.576,0.618,0.662,0.684,0.691,0.695,0.7,0.704,0.708,0.712,0.688,0.694,0.699,0.705,0.711,0.716,0.721,0.727,0.726,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
SWINNOW MOOR,1.243,1.403,1.587,1.802,2.03,2.247,2.461,2.879,3.304,3.714,4.141,4.357,4.422,4.462,4.51,4.549,4.591,4.634,4.454,4.507,4.558,4.614,4.672,4.722,4.775,4.828,4.824,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
TADCASTER,4.248,4.526,4.872,5.449,6.035,6.57,7.011,7.833,9.506,11.165,12.824,14.395,14.75,14.904,15.144,15.264,15.418,15.541,13.871,14.043,14.222,14.396,14.592,14.778,14.915,15.078,15.055,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
TANKERSLEY PARK,1.891,2.038,2.206,2.385,2.575,2.759,2.942,3.279,3.622,3.947,4.287,4.432,4.471,4.501,4.536,4.566,4.599,4.635,4.529,4.571,4.612,4.657,4.704,4.743,4.787,4.831,4.827,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
TEMPLEBOROUGH 33/11KV,2.561,2.669,2.804,3.022,3.258,3.469,3.666,4.179,4.696,5.218,5.748,6.156,6.289,6.343,6.416,6.463,6.516,6.563,6.154,6.216,6.278,6.339,6.407,6.469,6.523,6.581,6.578,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
THORNBURY,0.541,0.656,0.786,0.926,1.073,1.218,1.363,1.614,1.87,2.108,2.361,2.449,2.471,2.492,2.516,2.539,2.563,2.59,2.539,2.572,2.602,2.636,2.672,2.701,2.735,2.768,2.766,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
THORNE,10.891,11.114,11.439,11.791,12.177,12.522,12.838,13.737,14.628,15.522,16.421,17.116,17.321,17.403,17.52,17.59,17.674,17.75,17.051,17.15,17.249,17.351,17.462,17.563,17.65,17.745,17.734,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
THORNTON,1.852,2.056,2.366,2.595,2.842,3.085,3.324,3.754,4.192,4.599,5.031,5.175,5.205,5.24,5.279,5.316,5.355,5.402,5.321,5.376,5.426,5.486,5.546,5.595,5.653,5.71,5.704,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
THORPE ROAD,5.336,5.606,6.03,6.336,6.683,6.978,7.232,8.207,9.148,10.103,11.038,11.871,12.092,12.169,12.291,12.349,12.427,12.496,11.606,11.698,11.791,11.888,11.993,12.092,12.166,12.255,12.237,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
TICKHILL ROAD,3.219,3.471,3.767,4.174,4.618,5.011,5.375,6.366,7.358,8.362,9.377,10.177,10.433,10.534,10.674,10.76,10.86,10.949,10.126,10.242,10.359,10.475,10.603,10.72,10.821,10.93,10.922,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
TINGLEY,4.034,4.186,4.36,4.559,4.77,4.972,5.17,5.557,5.952,6.331,6.727,6.928,6.988,7.025,7.069,7.105,7.144,7.184,7.016,7.065,7.112,7.164,7.218,7.264,7.313,7.362,7.359,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
TINSLEY PARK ROAD,0.077,0.128,0.173,0.184,0.195,0.207,0.219,0.238,0.257,0.275,0.295,0.3,0.301,0.303,0.305,0.306,0.308,0.31,0.296,0.298,0.301,0.303,0.306,0.308,0.311,0.314,0.314,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
TINSLEY WIRE INDUSTRIES,2.546,2.575,2.606,2.634,2.663,2.692,2.721,2.769,2.817,2.862,2.91,2.924,2.926,2.93,2.935,2.939,2.944,2.949,2.942,2.948,2.954,2.961,2.968,2.973,2.98,2.987,2.986,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
TIVERTON ROAD,1.962,2.075,2.204,2.344,2.491,2.638,2.787,2.999,3.224,3.431,3.658,3.708,3.726,3.748,3.77,3.795,3.819,3.847,3.837,3.87,3.9,3.934,3.969,3.997,4.032,4.065,4.065,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
