Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
ACKLAM,0.6,0.592,0.564,0.554,0.544,0.534,0.5,0.46,0.408,0.34,0.238,0.214,0.191,0.168,0.146,0.123,0.095,0.066,0.037,0.003,0.002,0.002,0.001,0.001,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
AMBERTON ROAD,3.663,3.862,3.766,3.939,4.044,4.034,3.941,3.789,3.454,2.794,1.423,1.516,1.33,1.168,1.034,0.898,0.739,0.572,0.404,0.301,0.299,0.296,0.294,0.292,0.29,0.287,0.287,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
ANNFIELD 66/20KV,1.39,1.407,1.354,1.368,1.372,1.356,1.295,1.218,1.095,0.898,0.546,0.527,0.467,0.41,0.36,0.307,0.245,0.179,0.114,0.051,0.05,0.049,0.048,0.047,0.046,0.045,0.045,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
ASHINGTON,4.042,4.164,4.085,4.191,4.253,4.241,4.16,4.038,3.79,3.322,2.374,2.42,2.285,2.163,2.034,1.903,1.751,1.592,1.43,1.307,1.262,1.202,1.146,1.035,0.928,0.828,0.828,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
AYCLIFFE FORREST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
AYCLIFFE INDUSTRIAL,0.407,0.4,0.381,0.375,0.368,0.361,0.338,0.311,0.276,0.23,0.161,0.145,0.129,0.113,0.099,0.083,0.064,0.045,0.025,0.002,0.002,0.001,0.001,0.001,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
BARDEN FRIAR,0.11,0.108,0.103,0.101,0.099,0.097,0.091,0.084,0.074,0.062,0.043,0.039,0.035,0.031,0.027,0.022,0.017,0.012,0.007,0.001,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
BEDALE,2.377,2.361,2.317,2.302,2.286,2.27,2.216,2.153,2.071,1.962,1.802,1.763,1.727,1.686,1.62,1.552,1.473,1.391,1.306,1.213,1.164,1.101,1.041,0.921,0.806,0.699,0.699,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
BELMONT,1.228,1.221,1.168,1.161,1.151,1.132,1.069,0.993,0.886,0.733,0.484,0.448,0.399,0.35,0.306,0.258,0.203,0.144,0.086,0.022,0.021,0.02,0.019,0.018,0.017,0.016,0.016,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
BENSHAM,0.574,0.564,0.537,0.528,0.519,0.509,0.476,0.439,0.389,0.324,0.227,0.204,0.182,0.16,0.139,0.117,0.091,0.063,0.035,0.003,0.002,0.002,0.001,0.001,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
BENTON SQUARE,0.697,0.686,0.653,0.642,0.631,0.619,0.579,0.534,0.473,0.394,0.276,0.248,0.221,0.194,0.169,0.142,0.11,0.076,0.043,0.003,0.003,0.002,0.002,0.001,0.001,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
BENWELL,0.996,0.979,0.933,0.917,0.901,0.883,0.827,0.762,0.675,0.562,0.394,0.354,0.316,0.277,0.241,0.203,0.158,0.109,0.062,0.005,0.004,0.003,0.002,0.002,0.001,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
BILLINGHAM MARSH HOUSE,0.344,0.343,0.329,0.328,0.325,0.32,0.303,0.282,0.252,0.208,0.136,0.126,0.112,0.099,0.086,0.073,0.058,0.041,0.025,0.007,0.007,0.007,0.006,0.006,0.006,0.006,0.006,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
BILLY MILL,2.782,2.985,2.927,3.105,3.218,3.222,3.174,3.076,2.818,2.268,1.075,1.195,1.044,0.917,0.815,0.713,0.593,0.468,0.342,0.286,0.284,0.282,0.281,0.279,0.278,0.276,0.276,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
BIRTLEY GROVE 66/11KV,0.368,0.362,0.345,0.339,0.333,0.327,0.306,0.282,0.25,0.208,0.146,0.131,0.117,0.103,0.089,0.075,0.058,0.04,0.023,0.002,0.001,0.001,0.001,0.001,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
BIRTLEY GROVE 66/20KV,4.411,4.783,4.705,5.031,5.241,5.257,5.203,5.064,4.652,3.734,1.699,1.936,1.687,1.482,1.319,1.159,0.97,0.775,0.576,0.507,0.504,0.502,0.499,0.497,0.495,0.492,0.492,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
BLAYDON BURN,11.258,11.519,11.428,11.656,11.798,11.797,11.718,11.569,11.206,10.452,8.842,8.986,8.777,8.579,8.272,7.964,7.612,7.252,6.869,6.575,6.33,6.003,5.697,5.087,4.497,3.947,3.947,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
BLUCHER 33/11KV,0.553,0.544,0.518,0.509,0.5,0.491,0.46,0.423,0.375,0.312,0.219,0.196,0.175,0.154,0.134,0.113,0.088,0.061,0.034,0.003,0.002,0.002,0.001,0.001,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
BOLDON DOWNHILL,0.302,0.297,0.283,0.278,0.273,0.268,0.251,0.231,0.205,0.17,0.119,0.107,0.096,0.084,0.073,0.061,0.048,0.033,0.019,0.001,0.001,0.001,0.001,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,0.374,0.368,0.351,0.345,0.339,0.332,0.311,0.286,0.254,0.211,0.148,0.133,0.119,0.104,0.091,0.076,0.059,0.041,0.023,0.002,0.002,0.001,0.001,0.001,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
BOWESFIELD 33/11KV,1.209,1.188,1.132,1.113,1.094,1.072,1.004,0.925,0.82,0.682,0.478,0.429,0.384,0.337,0.293,0.246,0.191,0.133,0.075,0.006,0.005,0.004,0.003,0.002,0.001,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
BOWESFIELD 66/11KV,0.637,0.626,0.597,0.587,0.576,0.565,0.529,0.487,0.432,0.36,0.252,0.226,0.202,0.177,0.154,0.13,0.101,0.07,0.039,0.003,0.003,0.002,0.002,0.001,0.001,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
BRANCEPETH,1.088,1.069,1.019,1.001,0.984,0.965,0.904,0.832,0.738,0.614,0.431,0.386,0.345,0.303,0.264,0.221,0.172,0.119,0.067,0.005,0.004,0.004,0.003,0.002,0.001,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
BREAMISH STREET,0.692,0.68,0.648,0.637,0.626,0.614,0.575,0.529,0.469,0.391,0.274,0.246,0.22,0.193,0.168,0.141,0.11,0.076,0.043,0.003,0.003,0.002,0.002,0.001,0.001,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
BRENDA TRADING,1.209,1.188,1.132,1.113,1.094,1.072,1.004,0.925,0.82,0.682,0.478,0.429,0.384,0.337,0.293,0.246,0.191,0.133,0.075,0.006,0.005,0.004,0.003,0.002,0.001,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
CAMPLESHON ROAD,1.026,1.008,0.961,0.944,0.928,0.91,0.852,0.785,0.696,0.579,0.406,0.364,0.325,0.286,0.249,0.209,0.162,0.112,0.063,0.005,0.004,0.003,0.002,0.002,0.001,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
CARLEY HILL,1.051,1.033,0.984,0.967,0.95,0.932,0.873,0.804,0.713,0.593,0.416,0.373,0.333,0.293,0.255,0.214,0.166,0.115,0.065,0.005,0.004,0.003,0.003,0.002,0.001,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
CARLIN HOW T3 T4,1.102,1.083,1.032,1.014,0.997,0.977,0.915,0.843,0.747,0.622,0.436,0.391,0.35,0.307,0.267,0.224,0.175,0.121,0.068,0.005,0.004,0.004,0.003,0.002,0.001,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
CARR HILL,0.733,0.72,0.686,0.675,0.663,0.65,0.609,0.561,0.497,0.414,0.29,0.26,0.232,0.204,0.178,0.149,0.116,0.08,0.045,0.004,0.003,0.002,0.002,0.001,0.001,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
CATTERICK CAMP,1.125,1.106,1.054,1.036,1.018,0.998,0.935,0.861,0.763,0.635,0.445,0.4,0.357,0.313,0.273,0.229,0.178,0.123,0.07,0.005,0.005,0.004,0.003,0.002,0.001,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
CLOSE,1.732,1.703,1.622,1.595,1.567,1.536,1.439,1.325,1.175,0.977,0.686,0.615,0.55,0.482,0.42,0.353,0.274,0.19,0.107,0.008,0.007,0.006,0.004,0.003,0.001,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
CONEYTHORPE,5.776,5.763,5.729,5.717,5.705,5.692,5.65,5.602,5.537,5.453,5.328,5.298,5.27,5.228,5.089,4.949,4.79,4.628,4.453,4.272,4.104,3.88,3.67,3.251,2.846,2.469,2.469,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
CONSETT,1.411,1.397,1.334,1.319,1.302,1.279,1.204,1.114,0.991,0.822,0.558,0.509,0.454,0.398,0.347,0.293,0.229,0.161,0.093,0.017,0.016,0.015,0.014,0.012,0.011,0.01,0.01,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
CORPORATION STREET,0.631,0.62,0.591,0.581,0.571,0.56,0.524,0.483,0.428,0.356,0.25,0.224,0.2,0.176,0.153,0.128,0.1,0.069,0.039,0.003,0.003,0.002,0.002,0.001,0.001,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
COWTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
CRAMLINGTON T1 T3,0.364,0.358,0.341,0.335,0.329,0.323,0.302,0.278,0.247,0.205,0.144,0.129,0.115,0.101,0.088,0.074,0.058,0.04,0.022,0.002,0.001,0.001,0.001,0.001,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
CRAMLINGTON T2 T4,0.381,0.375,0.357,0.351,0.345,0.338,0.317,0.292,0.259,0.215,0.151,0.135,0.121,0.106,0.092,0.078,0.06,0.042,0.024,0.002,0.002,0.001,0.001,0.001,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
DARLEY,0.46,0.452,0.431,0.424,0.416,0.408,0.382,0.352,0.312,0.26,0.182,0.163,0.146,0.128,0.112,0.094,0.073,0.05,0.028,0.002,0.002,0.001,0.001,0.001,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
DARLINGTON 132/6KV,0.46,0.452,0.431,0.424,0.416,0.408,0.382,0.352,0.312,0.26,0.182,0.163,0.146,0.128,0.112,0.094,0.073,0.05,0.028,0.002,0.002,0.001,0.001,0.001,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
DARLINGTON 33/11KV,1.428,1.403,1.337,1.314,1.291,1.266,1.186,1.092,0.968,0.806,0.565,0.507,0.453,0.398,0.346,0.291,0.226,0.157,0.088,0.007,0.006,0.005,0.003,0.002,0.001,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
DARLINGTON CENTRAL 33/11KV,0.298,0.293,0.279,0.275,0.27,0.265,0.248,0.228,0.202,0.168,0.118,0.106,0.095,0.083,0.072,0.061,0.047,0.033,0.018,0.001,0.001,0.001,0.001,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
DARLINGTON EAST,3.02,3.224,3.156,3.335,3.447,3.448,3.389,3.277,2.998,2.416,1.169,1.284,1.123,0.986,0.875,0.764,0.634,0.498,0.36,0.292,0.29,0.289,0.287,0.285,0.283,0.282,0.282,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
DARLINGTON WEST,1.517,1.589,1.546,1.608,1.644,1.638,1.595,1.528,1.39,1.127,0.59,0.619,0.544,0.478,0.422,0.365,0.299,0.23,0.16,0.113,0.112,0.111,0.11,0.109,0.108,0.107,0.107,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
DENWICK,2.269,2.23,2.125,2.088,2.052,2.012,1.885,1.735,1.539,1.28,0.898,0.806,0.72,0.632,0.55,0.462,0.359,0.249,0.14,0.011,0.009,0.007,0.006,0.004,0.002,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
DUNSTON 66/11KV,0.704,0.692,0.659,0.648,0.637,0.624,0.585,0.538,0.477,0.397,0.278,0.25,0.223,0.196,0.171,0.143,0.111,0.077,0.043,0.003,0.003,0.002,0.002,0.001,0.001,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
DUNSTON 66/20KV,0.717,0.705,0.672,0.66,0.649,0.636,0.596,0.548,0.486,0.405,0.284,0.255,0.227,0.2,0.174,0.146,0.114,0.079,0.044,0.003,0.003,0.002,0.002,0.001,0.001,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
DURHAM EAST,1,0.983,0.937,0.921,0.905,0.887,0.831,0.765,0.678,0.564,0.396,0.355,0.317,0.278,0.242,0.204,0.158,0.11,0.062,0.005,0.004,0.003,0.002,0.002,0.001,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
EASTFIELD,0.837,0.823,0.784,0.771,0.757,0.743,0.696,0.64,0.568,0.472,0.331,0.297,0.266,0.233,0.203,0.17,0.133,0.092,0.052,0.004,0.003,0.003,0.002,0.001,0.001,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
EASTGATE CEMENT,0.46,0.452,0.431,0.424,0.416,0.408,0.382,0.352,0.312,0.26,0.182,0.163,0.146,0.128,0.112,0.094,0.073,0.05,0.028,0.002,0.002,0.001,0.001,0.001,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
EDUCATIONAL PRECINCT,1.095,1.102,1.059,1.064,1.062,1.049,0.998,0.935,0.838,0.689,0.431,0.41,0.364,0.32,0.28,0.238,0.189,0.137,0.085,0.033,0.032,0.031,0.031,0.03,0.029,0.028,0.028,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
ELVINGTON,0.513,0.505,0.481,0.473,0.464,0.455,0.426,0.393,0.348,0.29,0.203,0.182,0.163,0.143,0.124,0.104,0.081,0.056,0.032,0.003,0.002,0.002,0.001,0.001,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
FARADAY STREET,6.434,6.408,6.338,6.314,6.289,6.263,6.178,6.078,5.947,5.775,5.52,5.458,5.401,5.329,5.165,4.997,4.806,4.61,4.401,4.179,4.014,3.795,3.589,3.179,2.782,2.413,2.413,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
FAWDON T1 & SEATON BURN T1,3.197,3.18,3.133,3.117,3.102,3.084,3.028,2.962,2.876,2.762,2.594,2.554,2.516,2.471,2.387,2.299,2.199,2.096,1.987,1.87,1.796,1.697,1.605,1.422,1.244,1.079,1.079,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
FISHBURN,2.904,2.888,2.846,2.832,2.817,2.801,2.751,2.691,2.613,2.51,2.358,2.321,2.287,2.246,2.169,2.09,1.999,1.905,1.807,1.7,1.633,1.543,1.459,1.292,1.131,0.981,0.981,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
FLATWORTH CENTRAL,0.633,0.622,0.593,0.583,0.572,0.561,0.526,0.484,0.429,0.357,0.25,0.225,0.201,0.176,0.153,0.129,0.1,0.069,0.039,0.003,0.003,0.002,0.002,0.001,0.001,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
FOSS ISLANDS,2.331,2.291,2.183,2.145,2.108,2.067,1.936,1.783,1.581,1.315,0.922,0.828,0.739,0.649,0.565,0.474,0.369,0.255,0.144,0.011,0.009,0.008,0.006,0.004,0.002,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
FOSSWAY 33/11KV,2.029,2.01,1.958,1.939,1.921,1.902,1.838,1.764,1.667,1.538,1.349,1.303,1.26,1.214,1.153,1.09,1.016,0.939,0.86,0.771,0.74,0.699,0.661,0.585,0.511,0.443,0.443,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
FOURSTONES 20KV,2.82,2.911,2.82,2.898,2.94,2.92,2.821,2.683,2.429,1.979,1.102,1.116,0.984,0.864,0.761,0.655,0.531,0.4,0.269,0.165,0.163,0.161,0.159,0.157,0.155,0.153,0.153,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
FYLANDS BRIDGE,0.893,0.878,0.836,0.822,0.808,0.792,0.742,0.683,0.606,0.504,0.353,0.317,0.283,0.249,0.216,0.182,0.141,0.098,0.055,0.004,0.004,0.003,0.002,0.001,0.001,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
GALE LANE,2.223,2.38,2.332,2.469,2.555,2.557,2.516,2.436,2.23,1.796,0.86,0.95,0.831,0.73,0.648,0.566,0.47,0.37,0.269,0.222,0.22,0.219,0.218,0.217,0.215,0.214,0.214,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
GARWOOD STREET,1.423,1.405,1.341,1.324,1.305,1.281,1.203,1.112,0.988,0.82,0.563,0.511,0.455,0.4,0.348,0.293,0.229,0.16,0.092,0.014,0.012,0.011,0.01,0.009,0.008,0.007,0.007,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
GATESHEAD CENTRAL,0.774,0.761,0.725,0.713,0.701,0.687,0.643,0.592,0.525,0.437,0.307,0.275,0.246,0.216,0.188,0.158,0.123,0.085,0.048,0.004,0.003,0.003,0.002,0.001,0.001,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
GATESHEAD EAST,0.175,0.172,0.164,0.161,0.159,0.155,0.146,0.134,0.119,0.099,0.069,0.062,0.056,0.049,0.042,0.036,0.028,0.019,0.011,0.001,0.001,0.001,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
GOSFORTH 33/11KV,0.528,0.519,0.494,0.486,0.477,0.468,0.438,0.404,0.358,0.298,0.209,0.187,0.167,0.147,0.128,0.107,0.084,0.058,0.033,0.003,0.002,0.002,0.001,0.001,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
GRANGETOWN,13.029,14.055,13.849,14.747,15.326,15.375,15.235,14.866,13.751,11.25,5.692,6.348,5.673,5.115,4.649,4.19,3.653,3.099,2.531,2.32,2.277,2.222,2.17,2.073,1.978,1.89,1.89,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
GREATHAM,5.843,5.881,5.861,5.895,5.915,5.913,5.893,5.862,5.794,5.662,5.389,5.406,5.369,5.322,5.182,5.041,4.882,4.72,4.545,4.382,4.212,3.986,3.773,3.349,2.939,2.557,2.557,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
GUISBOROUGH T1 T2,1.191,1.17,1.115,1.096,1.077,1.056,0.989,0.911,0.807,0.672,0.471,0.423,0.378,0.331,0.288,0.242,0.189,0.131,0.074,0.006,0.005,0.004,0.003,0.002,0.001,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
HARLOW GREEN,0.637,0.626,0.597,0.587,0.576,0.565,0.529,0.487,0.432,0.36,0.252,0.226,0.202,0.177,0.154,0.13,0.101,0.07,0.039,0.003,0.003,0.002,0.002,0.001,0.001,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
HARMIRE BRIDGE,3.287,3.454,3.365,3.51,3.597,3.586,3.497,3.356,3.057,2.475,1.278,1.351,1.186,1.042,0.921,0.799,0.656,0.505,0.354,0.258,0.256,0.253,0.251,0.249,0.247,0.245,0.245,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
HARRATON,0.844,0.829,0.79,0.777,0.763,0.748,0.701,0.645,0.572,0.476,0.334,0.3,0.268,0.235,0.204,0.172,0.134,0.092,0.052,0.004,0.003,0.003,0.002,0.001,0.001,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
HARROGATE 132/11KV,2.137,2.1,2.001,1.967,1.933,1.895,1.775,1.634,1.449,1.206,0.846,0.759,0.678,0.595,0.518,0.435,0.338,0.234,0.132,0.01,0.009,0.007,0.005,0.003,0.002,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
HARROGATE WEST,0.653,0.642,0.612,0.601,0.591,0.579,0.543,0.5,0.443,0.369,0.259,0.232,0.207,0.182,0.158,0.133,0.103,0.072,0.04,0.003,0.003,0.002,0.002,0.001,0.001,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
HARTMOOR 66/20KV,1.319,1.296,1.235,1.214,1.193,1.17,1.096,1.009,0.894,0.744,0.522,0.468,0.418,0.367,0.32,0.268,0.209,0.145,0.081,0.006,0.005,0.004,0.003,0.002,0.001,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
HAWTHORN PIT,1.071,1.053,1.003,0.986,0.969,0.95,0.89,0.819,0.726,0.604,0.424,0.38,0.34,0.298,0.26,0.218,0.17,0.117,0.066,0.005,0.004,0.003,0.003,0.002,0.001,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
HAXBY ROAD T2 T3,0.62,0.61,0.581,0.571,0.561,0.55,0.515,0.475,0.421,0.35,0.246,0.22,0.197,0.173,0.15,0.126,0.098,0.068,0.038,0.003,0.003,0.002,0.002,0.001,0.001,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
HEBBURN,0.358,0.351,0.335,0.329,0.323,0.317,0.297,0.274,0.243,0.202,0.142,0.127,0.113,0.1,0.087,0.073,0.057,0.039,0.022,0.002,0.001,0.001,0.001,0.001,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
HEBBURN WEST,0.046,0.045,0.043,0.042,0.042,0.041,0.038,0.035,0.031,0.026,0.018,0.016,0.015,0.013,0.011,0.009,0.007,0.005,0.003,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
HEDWORTH,0.392,0.385,0.367,0.361,0.355,0.348,0.326,0.3,0.266,0.221,0.155,0.139,0.124,0.109,0.095,0.08,0.062,0.043,0.024,0.002,0.002,0.001,0.001,0.001,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
HEIGHINGTON,2.392,2.39,2.384,2.383,2.381,2.379,2.373,2.365,2.356,2.343,2.324,2.32,2.315,2.305,2.25,2.195,2.134,2.071,2.003,1.933,1.857,1.756,1.661,1.472,1.289,1.118,1.118,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
HEXHAM,0.836,0.822,0.783,0.77,0.757,0.742,0.695,0.64,0.567,0.472,0.331,0.297,0.265,0.233,0.203,0.17,0.132,0.092,0.052,0.004,0.003,0.003,0.002,0.001,0.001,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
HIGH BARMSTON,0.794,0.78,0.744,0.731,0.718,0.704,0.66,0.607,0.538,0.448,0.314,0.282,0.252,0.221,0.192,0.162,0.126,0.087,0.049,0.004,0.003,0.003,0.002,0.001,0.001,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
HIGH FLATTS,0.921,0.906,0.863,0.848,0.833,0.817,0.765,0.705,0.625,0.52,0.365,0.327,0.292,0.257,0.223,0.188,0.146,0.101,0.057,0.004,0.004,0.003,0.002,0.001,0.001,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
HOUGHTON,3.065,3.085,3.042,3.059,3.065,3.053,3.005,2.942,2.838,2.668,2.357,2.347,2.295,2.242,2.157,2.071,1.972,1.869,1.762,1.659,1.595,1.51,1.431,1.272,1.118,0.975,0.975,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
HOWDON,5.969,5.964,5.952,5.948,5.943,5.939,5.924,5.906,5.882,5.852,5.806,5.796,5.785,5.759,5.623,5.487,5.332,5.177,5.006,4.833,4.643,4.391,4.153,3.68,3.221,2.795,2.795,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
HUNTINGTON NEW LANE,5.315,5.736,5.635,6.003,6.239,6.253,6.176,6,5.505,4.424,2.051,2.31,2.016,1.771,1.574,1.38,1.152,0.916,0.676,0.581,0.578,0.575,0.572,0.569,0.566,0.563,0.563,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
HUSTHWAITE 33/11KV,3.051,3.033,2.984,2.967,2.95,2.932,2.873,2.804,2.713,2.593,2.416,2.373,2.333,2.287,2.205,2.12,2.022,1.921,1.816,1.7,1.633,1.544,1.46,1.293,1.131,0.981,0.981,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed non-renewable generation capacity (MW)
