Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
MOORSIDE ROAD,0.778,0.947,1.144,1.362,1.591,1.818,2.046,2.416,2.8,3.157,3.541,3.952,4.24,4.583,4.921,5.284,5.655,6.044,6.323,6.732,7.124,7.536,7.953,8.33,8.753,9.165,9.166,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
MORLEY,1.425,1.57,1.735,1.916,2.108,2.292,2.472,2.811,3.161,3.499,3.855,4.233,4.468,4.718,4.969,5.231,5.5,5.779,5.865,6.161,6.446,6.743,7.045,7.319,7.622,7.918,7.919,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
MOUNT STREET,0.073,0.156,0.24,0.287,0.336,0.385,0.434,0.513,0.596,0.673,0.755,0.843,0.905,0.979,1.051,1.129,1.209,1.292,1.338,1.426,1.51,1.599,1.688,1.769,1.86,1.948,1.949,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
MYTHOLMROYD,0.853,0.941,1.057,1.142,1.233,1.327,1.422,1.586,1.75,1.897,2.054,2.219,2.334,2.485,2.632,2.794,2.957,3.131,3.282,3.464,3.639,3.823,4.01,4.18,4.369,4.553,4.555,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
NAB LANE,1.908,1.989,2.087,2.208,2.303,2.427,2.531,2.189,2.419,2.598,2.807,3.021,3.178,3.336,3.511,3.678,3.867,4.047,4.146,4.336,4.536,4.728,4.941,5.135,5.35,5.559,5.561,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
NABWOOD,1.117,1.243,1.391,1.551,1.719,1.886,2.054,2.325,2.608,2.871,3.153,3.455,3.667,3.919,4.167,4.435,4.707,4.993,5.198,5.499,5.787,6.09,6.397,6.674,6.985,7.288,7.289,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
NATIONAL AVENUE,0.75,0.834,0.927,1.021,1.119,1.217,1.317,1.457,1.606,1.744,1.895,2.059,2.186,2.341,2.492,2.657,2.825,3.002,3.151,3.336,3.512,3.698,3.886,4.055,4.247,4.432,4.433,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
NEW DROPPINGWELL ROAD,1.55,1.675,1.835,2.119,2.427,2.703,2.96,3.609,4.268,4.936,5.62,6.341,6.694,6.979,7.283,7.572,7.873,8.173,7.886,8.216,8.537,8.864,9.204,9.514,9.841,10.166,10.167,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
NEW ORCHARD LANE,1.86,1.995,2.157,2.397,2.657,2.889,3.105,3.653,4.21,4.774,5.351,5.96,6.257,6.498,6.754,6.997,7.25,7.503,7.249,7.527,7.796,8.072,8.358,8.619,8.894,9.167,9.169,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
NEWHALL ROAD,0.526,0.603,0.681,0.727,0.775,0.823,0.871,0.946,1.024,1.096,1.174,1.257,1.318,1.393,1.465,1.544,1.625,1.709,1.765,1.853,1.938,2.028,2.118,2.2,2.292,2.381,2.382,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
