Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
ELLAND 33/11KV,1.307,1.434,1.582,1.689,1.805,1.922,2.042,2.24,2.442,2.625,2.818,3.024,3.168,3.356,3.539,3.74,3.946,4.162,4.339,4.564,4.78,5.011,5.243,5.452,5.688,5.915,5.921,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
ELLIFOOT LANE,0.005,0.015,0.029,0.029,0.029,0.03,0.031,0.036,0.04,0.044,0.049,0.054,0.055,0.057,0.058,0.059,0.06,0.062,0.055,0.057,0.058,0.06,0.061,0.062,0.064,0.065,0.065,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
ELLIN STREET 1/3,0.696,0.772,0.856,0.942,1.031,1.121,1.211,1.35,1.495,1.628,1.773,1.928,2.042,2.181,2.317,2.465,2.616,2.775,2.9,3.066,3.225,3.393,3.562,3.714,3.887,4.054,4.055,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
ELLIN STREET 2,0.163,0.191,0.224,0.261,0.299,0.337,0.376,0.435,0.497,0.554,0.616,0.682,0.73,0.79,0.848,0.911,0.976,1.043,1.098,1.169,1.236,1.308,1.38,1.445,1.519,1.59,1.591,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
ELMHIRST LANE 1,0.387,0.436,0.496,0.577,0.666,0.745,0.819,1.007,1.198,1.392,1.589,1.797,1.899,1.982,2.071,2.155,2.243,2.332,2.247,2.343,2.437,2.533,2.633,2.723,2.82,2.914,2.916,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
ELMHIRST LANE 2,1.164,1.245,1.348,1.5,1.666,1.815,1.955,2.308,2.667,3.029,3.4,3.791,3.981,4.138,4.304,4.462,4.628,4.794,4.639,4.819,4.995,5.176,5.363,5.533,5.714,5.891,5.894,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
ELSECAR,1.718,1.851,2.021,2.301,2.606,2.879,3.133,3.775,4.429,5.089,5.764,6.477,6.825,7.109,7.411,7.699,8.001,8.302,8.022,8.35,8.669,8.997,9.337,9.646,9.975,10.297,10.302,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
ENDIKE LANE,1.234,1.413,1.658,1.979,2.334,2.656,2.96,3.722,4.492,5.264,6.049,6.877,7.283,7.638,8.01,8.372,8.751,9.131,8.872,9.284,9.684,10.099,10.528,10.917,11.333,11.74,11.749,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
EPWORTH,3.483,3.694,3.988,4.277,4.588,4.878,5.13,5.556,6.376,7.19,8.017,8.884,9.252,9.495,9.763,10,10.266,10.511,9.905,10.179,10.461,10.736,11.04,11.316,11.597,11.874,11.883,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
FARNLEY CRESCENT,1.14,1.301,1.486,1.692,1.912,2.123,2.33,2.716,3.116,3.502,3.909,4.342,4.612,4.899,5.188,5.49,5.8,6.122,6.223,6.563,6.89,7.232,7.58,7.895,8.244,8.584,8.587,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
FENTON LANE,0.369,0.433,0.527,0.714,0.922,1.098,1.256,1.775,2.292,2.825,3.356,3.911,4.13,4.265,4.42,4.55,4.691,4.822,4.403,4.553,4.703,4.854,5.016,5.164,5.31,5.455,5.461,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
