Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
HOLME UPON SPALDING MOOR,17496.978,17562.188,18028.691,18114.036,18209.301,18314.353,18429.039,18553.177,18686.564,18828.972,18980.148,19139.816,19307.673,19483.395,19666.631,19857.008,20050.924,20244.856,20438.804,20632.769,20826.749,21020.746,21214.758,21408.787,21602.831,21796.892,21990.968,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
HONLEY,18701.382,18545.807,18404.278,18276.22,18161.062,18058.229,17967.151,17887.257,17817.979,17758.747,17708.996,17668.158,17635.669,17610.964,17593.482,17582.658,17575.07,17567.502,17559.954,17552.426,17544.917,17537.428,17529.959,17522.51,17515.08,17507.67,17500.279,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
HOPE,20018.275,19856.135,19708.967,19576.165,19457.124,19351.24,19257.91,19176.53,19106.498,19047.212,18998.07,18958.473,18927.819,18905.51,18890.946,18883.529,18879.585,18875.662,18871.759,18867.877,18864.016,18860.175,18856.355,18852.555,18848.775,18845.016,18841.276,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
HORBURY,18350.645,18426.991,21369.098,21466.349,21573.922,21691.694,21819.518,21957.217,22104.59,22261.41,22427.422,22602.345,22785.871,22977.668,23177.374,23384.602,23595.562,23806.538,24017.531,24228.541,24439.567,24650.61,24861.669,25072.745,25283.837,25494.945,25706.07,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
HOUGHTON MAIN,23999.422,24061.516,24137.868,24228.307,24332.63,24450.604,24581.968,24726.429,24883.664,25053.321,25235.018,25428.341,25632.849,25848.068,26073.496,26308.599,26548.489,26788.402,27028.337,27268.294,27508.273,27748.275,27988.298,28228.343,28468.41,28708.499,28948.609,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
HULL EAST 33/11KV,31335.99,31366.046,31415.454,31483.879,31570.952,31676.272,31799.405,31939.884,32097.207,32270.842,32460.221,32664.745,32883.78,33116.66,33362.686,33621.126,33885.692,34150.288,34414.914,34679.569,34944.254,35208.968,35473.712,35738.485,36003.287,36268.118,36532.978,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
HUMBER ROAD,51058.445,51428.024,52749.309,53172.877,53623.566,54101.338,54606.062,55137.514,55695.379,56279.248,56888.62,57522.904,58181.412,58863.368,59567.901,60294.047,61030.959,61767.92,62504.93,63241.987,63979.093,64716.247,65453.449,66190.699,66927.997,67665.342,68402.735,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
HUNMANBY,20728.083,20568.19,20423.684,20293.958,20178.399,20076.398,19987.345,19910.628,19845.636,19791.757,19748.379,19714.889,19690.676,19675.125,19667.624,19667.558,19671.108,19674.68,19678.274,19681.89,19685.528,19689.187,19692.868,19696.57,19700.294,19704.039,19707.806,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
ICI FIBRES,23925.666,23918.784,25314.282,25337.484,25375.226,25427.145,25492.855,25571.95,25664,25768.555,25885.144,26013.272,26152.424,26302.062,26461.627,26630.54,26804.055,26977.591,27151.148,27324.725,27498.323,27671.941,27845.58,28019.239,28192.918,28366.618,28540.338,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
IDLE,21618.877,21438.677,21274.72,21126.343,20992.88,20873.671,20768.053,20675.366,20594.953,20526.156,20468.318,20420.786,20382.905,20354.022,20333.488,20320.652,20311.555,20302.482,20293.434,20284.409,20275.407,20266.43,20257.476,20248.545,20239.638,20230.755,20221.895,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
