Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
NORTH AVENUE,10.686,10.826,10.953,11.111,11.316,11.556,11.828,12.345,13.057,13.7,14.378,15.143,15.544,15.841,16.122,16.436,16.802,17.176,17.538,17.929,18.298,18.64,18.947,19.231,19.506,19.764,20.064,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
NORTH THORESBY,3.231,3.364,3.443,3.587,3.762,3.934,4.1,4.306,4.567,4.916,5.46,6.259,6.763,7.17,7.515,7.871,8.169,8.46,8.753,9.013,9.262,9.506,9.741,9.977,10.219,10.487,10.821,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
NORWOOD,13.419,13.7,14.205,14.484,14.819,15.201,15.622,16.271,17.128,17.938,18.854,19.982,20.646,21.149,21.597,22.076,22.556,23.025,23.486,23.944,24.376,24.783,25.155,25.504,25.883,26.249,26.686,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
OAKES ROAD,12.688,12.949,13.128,13.345,13.636,13.983,14.381,15.004,15.823,16.575,17.289,17.974,18.318,18.601,18.909,19.258,19.711,20.18,20.631,21.092,21.535,21.952,22.328,22.68,23.021,23.34,23.667,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
OAKWOOD LANE,8.442,8.635,8.751,8.881,9.054,9.263,9.513,9.933,10.484,10.946,11.38,11.801,11.923,11.997,12.09,12.226,12.45,12.687,12.916,13.208,13.494,13.766,14.013,14.251,14.482,14.698,14.928,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
ODSAL,14.411,14.443,14.479,14.539,14.646,14.78,14.94,15.304,15.817,16.308,16.795,17.283,17.564,17.801,18.065,18.353,18.711,19.094,19.457,19.82,20.167,20.489,20.776,21.034,21.279,21.504,21.744,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
OLYMPIA MILLS,16.126,16.476,16.81,17.203,17.667,18.183,18.743,19.454,20.336,21.189,22.223,23.587,24.466,25.143,25.806,26.491,27.136,27.707,28.27,28.816,29.325,29.806,30.253,30.682,31.104,31.52,32.032,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
ORGREAVE,7.822,7.945,8.024,8.118,8.234,8.363,8.504,8.673,8.903,9.144,9.391,9.654,9.805,9.939,10.084,10.242,10.422,10.605,10.785,10.963,11.133,11.295,11.446,11.589,11.73,11.868,12.023,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
OUTWOOD,12.154,12.556,12.773,13.031,13.399,13.842,14.345,14.935,15.692,16.392,17.06,17.696,18.065,18.403,18.799,19.229,19.744,20.271,20.783,21.296,21.781,22.235,22.649,23.032,23.405,23.762,24.121,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
PARK HILL,11.114,11.185,11.241,11.316,11.432,11.579,11.757,12,12.307,12.583,12.851,13.108,13.257,13.399,13.588,13.79,14.02,14.249,14.466,14.678,14.876,15.057,15.218,15.366,15.506,15.639,15.767,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
PARK ROAD,15.058,15.098,15.153,15.238,15.372,15.544,15.756,16.144,16.662,17.175,17.687,18.2,18.531,18.831,19.153,19.493,19.885,20.288,20.665,21.033,21.375,21.685,21.955,22.192,22.411,22.608,22.816,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
PARK STREET,10.45,10.627,10.805,11.022,11.28,11.574,11.9,12.431,13.124,13.817,14.506,15.198,15.671,16.094,16.534,16.996,17.524,18.072,18.592,19.107,19.595,20.05,20.461,20.834,21.189,21.52,21.869,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
PASTURE ROAD SOUTH,14.432,14.834,15.155,15.491,15.878,16.297,16.742,17.249,17.857,18.464,19.069,19.676,20.131,20.562,21.024,21.509,22.042,22.592,23.135,23.67,24.19,24.697,25.183,25.652,26.116,26.573,27.041,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
PATRINGTON ROAD,6.897,6.987,7.137,7.32,7.518,7.708,7.896,8.201,8.621,9.028,9.608,10.49,11.01,11.394,11.726,12.052,12.226,12.36,12.503,12.648,12.773,12.89,12.999,13.106,13.218,13.335,13.561,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
PENISTONE,12.081,12.421,12.663,12.943,13.269,13.639,14.044,14.526,15.148,15.764,16.402,17.095,17.529,17.906,18.283,18.682,19.115,19.546,19.971,20.383,20.771,21.137,21.477,21.798,22.115,22.425,22.765,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
PENISTONE ROAD,9.207,9.186,10.65,10.657,10.676,10.704,10.745,10.852,11.005,11.149,11.291,11.428,11.495,11.551,11.626,11.712,11.821,11.936,12.046,12.158,12.267,12.37,12.463,12.55,12.634,12.713,12.791,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
PLANGEO,13.719,13.937,14.553,14.718,14.917,15.17,15.481,16.012,16.747,17.477,18.149,18.753,18.976,19.152,19.375,19.66,20.074,20.519,20.953,21.408,21.859,22.291,22.693,23.076,23.458,23.825,24.181,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
POLLINGTON,5.389,5.493,5.604,5.739,5.899,6.071,6.255,6.482,6.77,7.053,7.419,7.932,8.261,8.522,8.758,8.995,9.176,9.325,9.475,9.617,9.741,9.856,9.96,10.058,10.164,10.271,10.425,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
PONTEFRACT LANE 1/2,13.333,13.362,14.219,14.322,14.48,14.697,14.981,15.361,15.795,16.211,16.651,17.12,17.499,17.88,18.277,18.67,19.053,19.399,19.708,20.004,20.248,20.443,20.59,20.699,20.778,20.831,20.895,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
POOL,7.582,7.579,7.583,7.599,7.626,7.661,7.705,7.797,7.931,8.06,8.217,8.421,8.537,8.629,8.717,8.809,8.89,8.967,9.042,9.12,9.189,9.253,9.309,9.36,9.41,9.458,9.523,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
PRINCE OF WALES,13.013,13.403,17.392,17.699,18.098,18.556,19.062,19.68,20.468,21.198,21.943,22.736,23.167,23.529,23.949,24.406,24.914,25.426,25.931,26.428,26.904,27.356,27.775,28.173,28.566,28.947,29.362,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
PROSPECT ROAD,10.721,10.855,11.741,11.871,12.043,12.25,12.486,12.899,13.453,13.974,14.479,14.97,15.236,15.457,15.692,15.954,16.284,16.63,16.961,17.294,17.614,17.915,18.186,18.437,18.679,18.904,19.137,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
QUEENS ROAD,16.197,16.21,23.123,23.227,23.398,23.639,23.951,24.381,24.902,25.44,26.01,26.616,27.153,27.695,28.255,28.805,29.338,29.842,30.299,30.701,31.039,31.315,31.529,31.686,31.806,31.895,31.995,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
QUEENSBURY,14.108,14.322,14.493,14.705,15.021,15.398,15.826,16.587,17.624,18.587,19.512,20.409,20.947,21.403,21.881,22.4,23.04,23.713,24.357,25.007,25.627,26.204,26.72,27.187,27.632,28.04,28.468,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
