Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
MILLBANK LANE,1.298,1.361,1.325,1.38,1.412,1.407,1.371,1.314,1.196,0.969,0.505,0.528,0.458,0.4,0.349,0.303,0.255,0.206,0.16,0.139,0.125,0.113,0.096,0.095,0.094,0.094,0.094,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
MONKSEATON,1.268,1.247,1.188,1.168,1.147,1.125,1.054,0.97,0.86,0.716,0.502,0.442,0.382,0.329,0.276,0.233,0.196,0.16,0.133,0.103,0.071,0.043,0.004,0.002,0.001,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
MOOR MONKTON PUMPS,0.104,0.103,0.098,0.096,0.094,0.093,0.087,0.08,0.071,0.059,0.041,0.036,0.031,0.027,0.023,0.019,0.016,0.013,0.011,0.008,0.006,0.004,0,0,0,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
MORPETH,1.222,1.202,1.145,1.125,1.106,1.084,1.015,0.935,0.829,0.69,0.484,0.426,0.369,0.317,0.266,0.225,0.189,0.154,0.128,0.099,0.068,0.042,0.004,0.002,0.001,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
MOUNT ROAD,1.215,1.195,1.138,1.119,1.099,1.078,1.01,0.93,0.824,0.686,0.481,0.424,0.366,0.315,0.265,0.223,0.188,0.154,0.127,0.099,0.068,0.041,0.003,0.002,0.001,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
NEWBURN HAUGH,0.327,0.321,0.306,0.301,0.295,0.29,0.271,0.25,0.222,0.184,0.129,0.114,0.098,0.085,0.071,0.06,0.05,0.041,0.034,0.026,0.018,0.011,0.001,0.001,0,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
NEWBY,0.562,0.552,0.526,0.517,0.508,0.498,0.467,0.43,0.381,0.317,0.222,0.196,0.169,0.146,0.122,0.103,0.087,0.071,0.059,0.046,0.031,0.019,0.002,0.001,0.001,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
NEWCASTLE AIRPORT,0.362,0.356,0.339,0.333,0.327,0.321,0.301,0.277,0.246,0.204,0.143,0.126,0.109,0.094,0.079,0.067,0.056,0.046,0.038,0.029,0.02,0.012,0.001,0.001,0,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
NEWTON AYCLIFFE SOUTH,7.939,8.654,8.527,9.154,9.559,9.599,9.521,9.286,8.542,6.848,3.054,3.52,3.063,2.69,2.394,2.108,1.773,1.428,1.077,0.977,0.968,0.959,0.949,0.944,0.94,0.936,0.936,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
NORTH STREET,1.829,1.797,1.713,1.683,1.654,1.622,1.519,1.399,1.24,1.032,0.724,0.638,0.551,0.474,0.398,0.336,0.283,0.231,0.191,0.148,0.102,0.062,0.005,0.004,0.002,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
