Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
HARMIRE BRIDGE,19354.624,19004.652,18985.487,18872.261,18605.772,18324.694,18070.271,18285.9,18749.485,18975.617,19094.12,19117.886,19021.725,18888.107,18745.078,18597.012,18526.678,18460.247,18429.963,18485.019,18545.789,18601.394,18657.328,18721.736,18802.515,18886.825,18928.512,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
HARRATON,26905.576,26641.649,26659.95,26533.743,26209.831,25881.824,25632.357,25998.954,26619.436,26864.471,27011.819,27145.447,26743.684,26244.953,25883.517,25581.21,25423.608,25240.097,25104.551,25041.11,24996.037,24948.622,24909.715,24907.15,24920.842,24926.358,24965.87,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
HARROGATE 132/11KV,55792.466,55471.382,55615.28,55443.957,54982.67,54519.069,54249.755,55243.125,56696.676,57291.41,57737.825,58271.744,57345.404,56162.774,55012.132,54046.857,53420.244,52712.467,52105.663,51664.034,51270.305,50876.139,50507.088,50235.168,50215.448,50165.005,50272.941,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
HARROGATE WEST,14527.129,14432.596,14461.072,14407.93,14278.043,14147.724,14067.674,14315.636,14683.623,14833.039,14943.227,15074.637,14831.778,14523.24,14226.134,13976.427,13814.027,13630.954,13474.014,13360.475,13259.238,13157.858,13062.91,12992.867,12979.837,12958.997,12978.256,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
HARTMOOR 66/20KV,48603.545,48168.152,48323.426,48218.979,47658.003,47082.315,46633.982,47326.691,48517.206,49015.89,49323.033,49568.588,48964.429,48195.263,47484.089,46858.597,46487.313,46081.972,45765.816,45600.099,45464.589,45323.715,45195.997,45125.694,45280.265,45423.842,45600.667,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
HAWTHORN PIT,49226.665,48693.108,48852.408,48757.552,48198.961,47615.097,47133.456,47836.221,49106.732,49658.875,49976.678,50149.172,49694.925,49104.694,48816.322,48566.288,48551.02,48517.659,48575.461,48809.669,49067.441,49314.935,49569.709,49868.569,50205.974,50541.479,50846.111,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
HAXBY ROAD T2 T3,18189.788,18102.549,18150.698,18095.337,17930.401,17766.979,17671.509,17982.748,18433.55,18636.167,18796.647,18999.135,18687.653,18286.545,17940.893,17660.715,17493.552,17294.7,17127.324,17029.247,16947.063,16864.169,16789.505,16749.219,16716.788,16672.145,16693.29,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
HEBBURN,7909.379,7853.141,7883.282,7870.124,7843.65,7813.499,7804.67,7983.887,8243.983,8386.698,8500.648,8610.856,8555.624,8467.847,8451.472,8450.329,8494.259,8528.884,8578.462,8650.359,8727.612,8803.262,8881.023,8970.262,9065.267,9157.498,9259.812,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
HEBBURN WEST,2663.931,2646.952,2657.382,2653.069,2643.924,2633.732,2631.198,2691.526,2777.996,2824.753,2862.515,2900.479,2878.59,2845.189,2835.848,2832.387,2844.457,2853.017,2866.55,2888.153,2911.653,2934.653,2958.437,2986.349,3016.09,3044.711,3077.965,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
HEDWORTH,28261.364,27921.147,27900.887,27731.451,27447.864,27155.746,26938.474,27375.34,28095.294,28437.475,28669.488,28870.002,28554.552,28140.842,27851.287,27613.381,27524.616,27412.23,27351.536,27360.467,27387.515,27411.08,27442.439,27509.193,27594.933,27674.093,27774.275,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
HEIGHINGTON,55.284,54.627,54.834,54.763,54.355,53.903,53.537,54.542,56.257,57.196,57.837,58.244,58.121,57.86,57.575,57.3,57.284,57.266,57.357,57.457,57.582,57.694,57.811,57.968,58.202,58.442,58.594,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
HEXHAM,16970.486,16754.631,16781.418,16721.298,16536.747,16342.928,16183.714,16431.374,16874.419,17105.988,17258.364,17362.351,17248.749,17085.93,16948.389,16824.498,16781.61,16732.051,16713.925,16758.097,16810.253,16858.712,16909.559,16975.549,17054.403,17132.077,17201.334,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
HIGH BARMSTON,25462.01,25218.439,25273.404,25193.08,24901.514,24602.57,24370.405,24733.256,25356.058,25609.213,25759.673,25875.521,25546.428,25132.619,24891.941,24693.987,24627.824,24541.859,24501.932,24521.907,24557.508,24589.663,24628.344,24697.627,24784.108,24865.139,24961.619,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
HIGH FLATTS,38462.426,37952.681,37925.77,37699.953,37192.349,36673.204,36248.261,36717.796,37589.358,37963.004,38172.828,38307.923,37849.922,37275.502,36734.239,36249.774,35956.845,35643.702,35400.301,35344.343,35310.009,35270.799,35240.429,35250.497,35286.442,35317.194,35353.9,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
HOUGHTON,35197.43,34865.293,35015.561,34981.959,34597.066,34194.997,33869.444,34390.914,35312.521,35709.355,35943.113,36083.283,35741.657,35298.033,35080.952,34896.842,34884.671,34856.947,34894.613,35089.177,35301.348,35506.305,35716.979,35961.327,36232.923,36501.998,36756.869,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
HOWDON,10470.498,10384.185,10410.595,10380.225,10278.97,10174.962,10100.738,10269.595,10539.986,10640.323,10702.706,10760.083,10607.379,10415.898,10293.879,10193.972,10150.466,10096.16,10060.585,10053.227,10052.9,10051.32,10052.854,10068.63,10090.867,10109.668,10142.139,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
HUNTINGTON NEW LANE,26251.158,26050.23,26138.111,26082.682,25863.864,25638.038,25488.974,25952.546,26667.781,27032.208,27309.864,27589.813,27305.119,26910.424,26575.506,26300.087,26172.004,26012.452,25899.678,25861.235,25840.877,25816.776,25800.618,25822.793,25908.463,25982.352,26106.972,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
HUSTHWAITE 33/11KV,15003.185,14883.923,15021.391,15080.226,14922.199,14752.207,14607.901,14837.935,15255.117,15446.151,15565.415,15633.853,15546.657,15417.606,15504.949,15588.37,15735.291,15872.979,16035.316,16215.758,16400.367,16578.369,16755.692,16944.206,17158.625,17370.093,17575.689,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
JARROW,9056.506,8972.156,8979.1,8936.689,8860.983,8783.222,8732.458,8889.916,9131.794,9247.919,9333.784,9420.357,9309.419,9161.902,9065.233,8989.949,8965.472,8930.122,8911.071,8918.636,8932.658,8945.585,8961.424,8990.697,9025.478,9056.667,9103.565,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
KENTON,33120.353,32944.2,33050.939,32970.137,32702.598,32433.579,32280.896,32879.863,33750.454,34094.372,34354.922,34675.164,34115.638,33400.129,32837.182,32381.068,32124.46,31814.374,31561.734,31427.213,31319.867,31210.164,31114.003,31076.534,31054.677,31012.522,31077.033,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
KIELDER,1326.292,1300.379,1296.944,1287.097,1269.128,1250.004,1232.503,1247.02,1278.707,1294.843,1303.394,1305.122,1299.607,1291.627,1283.417,1274.657,1270.83,1267.151,1265.908,1266.153,1266.783,1267.056,1267.34,1268.139,1270.056,1272.236,1271.094,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
KILLINGWORTH,31610.18,31498.526,31670.081,31662.655,31425.703,31185.019,31050.658,31644.919,32513.738,32811.352,33019.06,33265.12,32714.274,32022.903,31623.993,31316.851,31196.618,31028.397,30915.309,30908.987,30927.254,30942.128,30968.68,31048.83,31145.522,31224.553,31391.583,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
